index,page_name,page_url,project_url,mhtml_name
1619,常熟理工学院电赛校内赛作品,https://oshwhub.com/maxingyao/new-project_2024-05-23_18-41-59,https://pro.lceda.cn/editor#id=8874ed8fed4741f5bbdd6c66d5f11464,常熟理工学院电赛校内赛作品
1620,VS-S100D低成本的智能语音控制小夜灯方案,https://oshwhub.com/sunsilicon/vs-s100d,https://pro.lceda.cn/editor#id=538382933f294e0492e731cf88375f8c,VS_S100D低成本的智能语音控制小夜灯方案
1621,半高PCIe挡板,https://oshwhub.com/eorof/half-height-pcie-bracket,https://pro.lceda.cn/editor#id=df583284b50a4cb89831070fb48fc80c,半高PCIe挡板
1622,ESP32 墨水屏天气闹钟第二版,https://oshwhub.com/ladeng/esp32-ink-screen-weather-alarm-clock-second-edition,https://pro.lceda.cn/editor#id=ab6de170b6dc472f86b4fed7fd497677,ESP32_墨水屏天气闹钟第二版
1623,WLED控制器,https://oshwhub.com/siplace/wled-development-board,https://pro.lceda.cn/editor#id=c0c6d587cf5e4cba9bf5806f57994cd8,WLED控制器
1624,ESP32掌上相机,https://oshwhub.com/fourteenzzh37/esp32-handheld-camera,https://pro.lceda.cn/editor#id=a4bd35feb7b9462bb143b302549daad0,ESP32掌上相机
1625,350ps快速边沿发生器,https://oshwhub.com/xljxlj/350ps-kuai-su-bian-yan-fa-sheng-qi,https://pro.lceda.cn/editor#id=1febe27f535e405888e080ac8137b7eb,350ps快速边沿发生器
1626,嘉立创离线烧写器,https://oshwhub.com/vdvc/jia-li-chuang-li-xian-shao-xie-qi,https://pro.lceda.cn/editor#id=4b350c0da6f74cc8a4cae75148081264,嘉立创离线烧写器
1627,ESP32-C3 485设备模块,https://oshwhub.com/z-xq/esp32-c3,https://pro.lceda.cn/editor#id=43637ab70aa8473085d9f7b0ef93d206,ESP32_C3_485设备模块
1628,TC3X7_BTB核心板,https://oshwhub.com/xljxlj/tc3x7_btb-he-xin-ban,https://pro.lceda.cn/editor#id=5c71f9c48f104d44bcf419523b2cf10b,TC3X7_BTB核心板
1629,n20电机小手电v2,https://oshwhub.com/kurachan/n20-shou-dian-v2,https://pro.lceda.cn/editor#id=77d7ff16e5f24652b45cb095fa17e7cd,n20电机小手电v2
1630,步进电机闭环驱动板,https://oshwhub.com/zzz_-z/bu-jin-dian-ji-bi-huan-qu-dong-ban,https://pro.lceda.cn/editor#id=70b226bb29b34a33aac906f1f02b5625,步进电机闭环驱动板
1631,FP7125降压LED驱动,https://oshwhub.com/x2238379385/fp7125-jiang-ya-led-qu-dong,https://pro.lceda.cn/editor#id=329046edd4744151a8d0b8499a9a363b,FP7125降压LED驱动
1632,2.4G八通道遥控_充电版,https://oshwhub.com/mlm520/2-4g-ba-tong-dao-yao-kong-_-chong-dian-ban,https://pro.lceda.cn/editor#id=902993dd81674f52a175c53dc2e81c44,2.4G八通道遥控_充电版
1633,基于ESP-WROOM-32的多功能桌面时钟,https://oshwhub.com/fireflyluo/multi-function-esp-wroom-32-base,https://pro.lceda.cn/editor#id=bc6349d9ee8345c38edb1506e1a879fa,基于ESP_WROOM_32的多功能桌面时钟
1634,Bicycle light system_Tail_0.1,https://oshwhub.com/wwwxxb/bicyclelightsystemtail01,https://pro.lceda.cn/editor#id=9013398f50c5403a9f66f3100e46f365,Bicycle_light_system_Tail_0.1
1635,esp32 esphome 433遥控,https://oshwhub.com/gutao3800cc/esp32-camera,https://pro.lceda.cn/editor#id=35f69a68f19c4da7ad5e042a36d2a815,esp32_esphome_433遥控
1636,STM32F407VET6扩展板V1.0,https://oshwhub.com/ayong36/stm32f407vgt6-expansion-board-v1,https://pro.lceda.cn/editor#id=83c01e514b164034b44c4402a74695ce,STM32F407VET6扩展板V1.0
1637,ESP32S3视觉及语音交互AI助手,https://oshwhub.com/jasonyang17/esp32s3-visual-and-voice-interac,https://pro.lceda.cn/editor#id=d111e4fe08aa446f84eb1ab13759b620,ESP32S3视觉及语音交互AI助手
1638,PCIE转6口SATA扩展卡-ASM1166,https://oshwhub.com/qsszbsc/pcie-to-6-sata-expansion-cards,https://pro.lceda.cn/editor#id=d728e5af148d44bea9ad428bddd95d62,PCIE转6口SATA扩展卡_ASM1166
1639,H750_2.4寸LCD_8080拓展板,https://oshwhub.com/dingyi1215/h75024-inch-lcd8080-expansion-bo,https://pro.lceda.cn/editor#id=bbea23dec48a412eb01969149d42222e,H750_2.4寸LCD_8080拓展板
1640,RK3399底板,https://oshwhub.com/fanghaoling/rk3399-di-ban,https://pro.lceda.cn/editor#id=473b37548fc54a58ac2d537ee76026fe,RK3399底板
1641,stm32四轴飞行器,https://oshwhub.com/ming444/32-fei-xing-qi,https://pro.lceda.cn/editor#id=e801b443281d40a193e3942e805574f5,stm32四轴飞行器
1642,STC智能小车,https://oshwhub.com/laobainb/stc-smart-car,https://pro.lceda.cn/editor#id=6db07fc32a194cec853591bbfb96cedc,STC智能小车
1643,GD32E230智能加湿器,https://oshwhub.com/jasonyang17/gd32e230-jia-shi-qi,https://pro.lceda.cn/editor#id=67e6b7a838954b68b93984966223b3ac,GD32E230智能加湿器
1644,STM32F411CEU6自带DAPLINK的最小系统板,https://oshwhub.com/hutotda/stm32f411ceu6,https://pro.lceda.cn/editor#id=e8eb2e3e59d84a648f512c37b7bbeb58,STM32F411CEU6自带DAPLINK的最小系统板
1645,CV小键盘,https://oshwhub.com/yc15302549715/3jian-cv-xiao-jian-pan-_ch552g,https://pro.lceda.cn/editor#id=d146776077b949ee97eb9878efa01c2d,CV小键盘
1646,尚且能用的stm32遥控,https://oshwhub.com/ming444/32-yao-kong,https://pro.lceda.cn/editor#id=a07b181949b24b189edbeeb75dcfde20,尚且能用的stm32遥控
1647,STC32G核心板,https://oshwhub.com/ball_lightning/stc32g-core-board,https://pro.lceda.cn/editor#id=80637bd2ac4348e1af147c2cd4865fb0,STC32G核心板
1648,USB-LED灯,https://oshwhub.com/zlkeda/usb-led-lamp,https://pro.lceda.cn/editor#id=392bdb1797d84ec5a62d5b9800c2f74b,USB_LED灯
1649,ESP32热成像仪,https://oshwhub.com/limited/esp32-thermal-imager,https://pro.lceda.cn/editor#id=6b1ebbed43724232be8cdbafdb5c6409,ESP32热成像仪
1650,STC32G12K128-LQFP64最小系统-核心板,https://oshwhub.com/jlllllc/stc32g12k128-lqfp48-minimum-syst,https://pro.lceda.cn/editor#id=1d0a3de03af246a1a3ecbe1fc4bb1c0c,STC32G12K128_LQFP64最小系统_核心板
1651,罗技G913/G915（TKL）移植(已验证),https://oshwhub.com/k1509446992/g913_87,https://pro.lceda.cn/editor#id=5f665dea902645e7aa02bb59b7c2d9ce,罗技G913_G915（TKL）移植(已验证)
1652,KeyBox-RP2040,https://oshwhub.com/jasonyang17/keybox-rp2040v1,https://pro.lceda.cn/editor#id=f6146c2d5f954415a89464da5935112e,KeyBox_RP2040
1653,基于esp32-c3的多合一台灯控制器,https://oshwhub.com/silas3082/esp32,https://pro.lceda.cn/editor#id=474449581e5649e5893257b0ae24cfa8,基于esp32_c3的多合一台灯控制器
1654,基于esp32和xbox手柄的气垫船,https://oshwhub.com/lidapiao/esp32-internet-of-things,https://pro.lceda.cn/editor#id=6b5d75e2f3fe4541b9ed4924ef4b3134,基于esp32和xbox手柄的气垫船
1655,基于SL2.1A的4口USB2.0-HUB,https://oshwhub.com/wuguangda1997/ji-yu-sl2-1a-de-4-kou-usb-hub,https://pro.lceda.cn/editor#id=e0add2f5fd014159b73fb557e8061e0b,基于SL2.1A的4口USB2.0_HUB
1656,融合快充协议的大功率拓展坞,https://oshwhub.com/liuduo2001/quick-power-hub,https://pro.lceda.cn/editor#id=221aa3f7d58a421d81f6200732e60cea,融合快充协议的大功率拓展坞
1657,ESP32蓝牙遥控车,https://oshwhub.com/ayong36/esp32-bluetooth-remote-control-c,https://pro.lceda.cn/editor#id=957af47529784f82b215dc399fe4a549,ESP32蓝牙遥控车
1658,基于ESP32的RFID门禁ID卡设计,https://oshwhub.com/lennone/design-of-rfid-access-control-id,https://pro.lceda.cn/editor#id=3d249cf3d62b4c518029606e700b93b9,基于ESP32的RFID门禁ID卡设计
1659,9V电池(法拉电容),https://oshwhub.com/qiushenghua/9v-dian-chi-fa-la-dian-rong,https://pro.lceda.cn/editor#id=a9ad429d3b924970b62596d510f4194a,9V电池(法拉电容)
1660,基于ESP32C6的物联网开发板,https://oshwhub.com/mtmn9/esp32c6-based-iot-development-bo,https://pro.lceda.cn/editor#id=d1026ae4bdc84e819ea18c9d29d20a76,基于ESP32C6的物联网开发板
1661,OTL准互补功放,https://oshwhub.com/lian103795/otl,https://pro.lceda.cn/editor#id=99aef61638554cb18cb95cc9ac4b18e2,OTL准互补功放
1662,基于CH552的电脑性能检测屏幕,https://oshwhub.com/ly0630/ch552-duo-gong-neng-kai-fa-ban,https://pro.lceda.cn/editor#id=e68b619e977c4e4cbd7df9398cf417a5,基于CH552的电脑性能检测屏幕
1663,基于DHT11与 STC89C52 的半导体车间温湿度控制仪,https://oshwhub.com/bisen/ji-yu-51-dan-pian-ji-de-ban-dao-ti-che-jian-wen-shi-du-kong-zhi-qi-mo-xing,https://pro.lceda.cn/editor#id=e0c6cdcaffe74b739fabbd19f51b01d5,基于DHT11与_STC89C52_的半导体车间温湿度控制仪
1664,ESP32S3_OLED屏幕板,https://oshwhub.com/mofa1hao/esp32s3oled-screen-board,https://pro.lceda.cn/editor#id=81fc36d133a74176852c6d0c3a0aea3d,ESP32S3_OLED屏幕板
1665,STM32F103C8T6开发板,https://oshwhub.com/tsl0922/stm32f103c8t6,https://pro.lceda.cn/editor#id=09619baf1cd0445cb4d54107f49c2bde,STM32F103C8T6开发板
1666,基于esp32的home assistant遥控器,https://oshwhub.com/fxue/esp32-mqtt-data-display,https://pro.lceda.cn/editor#id=a863ec62896b4059a06e886c76c4bd1c,基于esp32的home_assistant遥控器
1667,2.5G网管交换机,https://oshwhub.com/mlpzaq9998/2-5g-wang-guan-jiao-huan-ji,https://pro.lceda.cn/editor#id=d32c7ddcf5974459833878ad25b4fc92,2.5G网管交换机
1668,基于立创·梁山派的简单蓝牙小车设计,https://oshwhub.com/liuwxx/qu-dong-ban-02,https://pro.lceda.cn/editor#id=f33048a8127c49a990bbd373d6b430e0,基于立创·梁山派的简单蓝牙小车设计
1669,桌面风扇 焊锡排风扇,https://oshwhub.com/djxzxf/ne555pwm,https://pro.lceda.cn/editor#id=055cb8b7d38e47c5964d8ccc6551957b,桌面风扇_焊锡排风扇
1670,12VO转ATX24,https://oshwhub.com/gooldot/12voatx_2024-08-12,https://pro.lceda.cn/editor#id=53aa47cf62aa4a698ab7ef2a41ace7eb,12VO转ATX24
1671,基于 ESP32 的桌面时钟,https://oshwhub.com/clistery/esp32-based-switch,https://pro.lceda.cn/editor#id=215040bb1f8b48dc890d6c9c50bda317,基于_ESP32_的桌面时钟
1672,STM32F407ZGT6配合核心板开发板,https://oshwhub.com/kongyouxether/stm32f407zgt6-pei-he-he-xin-ban-kai-fa-ban,https://pro.lceda.cn/editor#id=15cbc09cbd0049c4ac94bebb36af8678,STM32F407ZGT6配合核心板开发板
1673,ESP32-S3 HUB75E 控制器,https://oshwhub.com/zdfwyh1688/esp32-s3hub75e-controller,https://pro.lceda.cn/editor#id=c3ad683331084112a826b99dc7633930,ESP32_S3_HUB75E_控制器
1674,AGM32VF103_QFP48,https://oshwhub.com/michey98/agm32vf103_qfn48,https://pro.lceda.cn/editor#id=33876a53951846bdbbbc15ffc365915f,AGM32VF103_QFP48
1675,第九届立创电赛 电子桌面摆件,https://oshwhub.com/yuexiafengqi/altium_-zhuo-mian-wen-shi-du-bai-jian-_2024-07-05,https://pro.lceda.cn/editor#id=56e514e721a24184a4ac1bce0e84e516,第九届立创电赛_电子桌面摆件
1676,罗技G913原理图&魔改（已通过验证）,https://oshwhub.com/xenon20488/luo-ji-g913-yuan-ban,https://pro.lceda.cn/editor#id=1d31105a57a24d32910040a3c766d753,罗技G913原理图&魔改（已通过验证）
1677,ELRS双子座高频头,https://oshwhub.com/prclimb/open_elrs_jr_holyhi,https://pro.lceda.cn/editor#id=d2670a4b719a419280d1ee99ab13ce61,ELRS双子座高频头
1678,ESP8266_UNO V1.0,https://oshwhub.com/liubin001/esp8266-ban-_2024-08-22_21-29-19,https://pro.lceda.cn/editor#id=4c6fcf8d73bc44bc80397b3490615cb3,ESP8266_UNO_V1.0
1679,DC转接,https://oshwhub.com/lilinling/dc-zhuan-jie,https://pro.lceda.cn/editor#id=ef73a60003ae4b81853abf7a53d5eb60,DC转接
1680,基于STM32的温湿度时钟,https://oshwhub.com/srthriuyk/temperature-and-humidity-clock-b,https://pro.lceda.cn/editor#id=226f7dc5aa2e40f6986c42e1b78869dd,基于STM32的温湿度时钟
1681,ConLock寝室智能指纹锁,https://oshwhub.com/fazhe5/conlock,https://pro.lceda.cn/editor#id=4562f1bafbef452fb12ada61bd0a2617,ConLock寝室智能指纹锁
1682,基于ESP32-S3的C19掌机（适配GBC外壳）,https://oshwhub.com/morinaka/esp32-gbc-you-xi-ji,https://pro.lceda.cn/editor#id=ab9539045abe4bdba1dbb7bca59374fa,基于ESP32_S3的C19掌机（适配GBC外壳）
1683,2024常熟理工学院电赛校内赛——循迹小车,https://oshwhub.com/l-z-r/2024-changshu-institute-of-techn,https://pro.lceda.cn/editor#id=7da1367e200d4dd585fccdcb78d73ef1,2024常熟理工学院电赛校内赛——循迹小车
1684,南邮电院2024年STM32最小系统板扩展板,https://oshwhub.com/labman_printer/eoast_stm32,https://pro.lceda.cn/editor#id=1660cbd747984ee5b36a348c107162a6,南邮电院2024年STM32最小系统板扩展板
1685,STC32平衡车,https://oshwhub.com/liulizhaoxuan/stc32-balance-car,https://pro.lceda.cn/editor#id=fb05f16e5c6043d39a7bd40f4e58a0de,STC32平衡车
1686,小电宝（基于IP5407）,https://oshwhub.com/pker/xiao-dian-bao,https://pro.lceda.cn/editor#id=48b9c7dc5eda4d109678d965f177389c,小电宝（基于IP5407）
1687,多路同向加法/减法器,https://oshwhub.com/woshiciji/duo-lu-jia-fa-jian-fa-qi,https://pro.lceda.cn/editor#id=405696f7ec13459381542e36f4e68081,多路同向加法_减法器
1688,基于ESP32-WROOM-32UE-N4检测器,https://oshwhub.com/djordje/esp32-wroom-32ue-n4,https://pro.lceda.cn/editor#id=9f4231eebd6448c3968554833829aa73,基于ESP32_WROOM_32UE_N4检测器
1689,拓竹A1Mini补光灯,https://oshwhub.com/alben/tuo-zhu-a1mini-bu-guang-deng,https://pro.lceda.cn/editor#id=d273e209c0a3404fb11f000f4f693011,拓竹A1Mini补光灯
1690,stm32f103c8t6最小系统板,https://oshwhub.com/pker/zui-xiao-c8t6,https://pro.lceda.cn/editor#id=6383c7a98d8944c8aed3c11f6663b71f,stm32f103c8t6最小系统板
1691,适用于UltraLink的接口隔离板,https://oshwhub.com/bnotb/interface-isolation-board-for-ul,https://pro.lceda.cn/editor#id=a110a63bc258443a82090b101d1c03cd,适用于UltraLink的接口隔离板
1692,一拖六分电板,https://oshwhub.com/sl8620/yi-tuo-liu-fen-dian-ban,https://pro.lceda.cn/editor#id=b597203703a645668c7876654fa5fe94,一拖六分电板
1693,SmartKnob智能旋钮,https://oshwhub.com/fly2020pig/smartknob-smart-knob-v2,https://pro.lceda.cn/editor#id=c8f3013c18ce49d393327850de6645f3,SmartKnob智能旋钮
1694,[wch-link]最新超迷你下载器,https://oshwhub.com/fc_404/wch-link-v1,https://pro.lceda.cn/editor#id=ef488a0a8baa4da8aecc1e22785a77f3,[wch_link]最新超迷你下载器
1695,三伏太阳能充电模块,https://oshwhub.com/tiuyt586/sun,https://pro.lceda.cn/editor#id=9d48dfd5dce145efbfaa3ac2b7a2990f,三伏太阳能充电模块
1696,【STM32】GameToy游戏机ver1.0,https://oshwhub.com/mksss/stm32gametoy-game-machine-ver10,https://pro.lceda.cn/editor#id=54ab8aa1c47a45c7b27bc4e679e95b3a,_STM32_GameToy游戏机ver1.0
1697,[已验证]EV2400-经济型 基于MSP430F5529,https://oshwhub.com/yizhidianzi/ev2400_cheap,https://pro.lceda.cn/editor#id=9dec0294b2f44237be86dea5bb9756cd,[已验证]EV2400_经济型_基于MSP430F5529
1698,面包板转接板-ov7670-Camera,https://oshwhub.com/daocaovip/mian-bao-ban-zhuan-jie-ban-ov7670camera,https://pro.lceda.cn/editor#id=26708e0e883c457cb49a74e7826e2b02,面包板转接板_ov7670_Camera
1699,福建师范大学校园地图NFC卡,https://oshwhub.com/khoo/xiao-yuan-di-tu-nfc-ka,https://pro.lceda.cn/editor#id=a7e7d7637b2f490bae6617c85064522a,福建师范大学校园地图NFC卡
1700,TKeyboard87_v3,https://oshwhub.com/joye_wang/tkeyboard87_v3,https://pro.lceda.cn/editor#id=055cc91416f04ead9da394109e22a742,TKeyboard87_v3
1701,全志H3底板,https://oshwhub.com/windskys/h3-core,https://pro.lceda.cn/editor#id=4de0fbdef86c49d28c264b34efbbd1e4,全志H3底板
1702,不熄灭的文明之光-钢铁侠永恒之光摆件,https://oshwhub.com/520world/ji-bu-xi-mie-de-guang-ao-te-zhi-fu-yong-heng-zhi-guang-bai-jian,https://pro.lceda.cn/editor#id=bb4a233f0e0e4939b2270515c34b03a5,不熄灭的文明之光_钢铁侠永恒之光摆件
1703,Type-C SWD VCP USB 一线通 ST-LINK,https://oshwhub.com/duanyll/stlink-sbu,https://pro.lceda.cn/editor#id=56145d06e7514bee8c91287a5ae63a11,Type_C_SWD_VCP_USB_一线通_ST_LINK
1704,手残的小偽Dell服务器电源修改版,https://oshwhub.com/oneallin/dell-fu-wu-qi-dian-yuan-zhi-neng-qu-dian-he,https://pro.lceda.cn/editor#id=daf76d551da64bd78851c6fdc2246c15,手残的小偽Dell服务器电源修改版
1705,复刻我的世界大宝剑-太阳能及超级电容版本,https://oshwhub.com/520world/wo-de-shi-jie-da-bao-jian,https://pro.lceda.cn/editor#id=9c65eeef11ae4b6b9159442f46911004,复刻我的世界大宝剑_太阳能及超级电容版本
1706,简易单片机供电模块,https://oshwhub.com/u202213836/simple-power-supply-module-for-mcu,https://pro.lceda.cn/editor#id=927f8ebc98614b48b8848015c8ef0c52,简易单片机供电模块
1707,STM32F103VET6核心板,https://oshwhub.com/m4um4um4u/stm32f103vet6-core-board,https://pro.lceda.cn/editor#id=f4c4e1a0824d4fa2866655d595e4998e,STM32F103VET6核心板
1708,WindowsHello指纹模块,https://oshwhub.com/kiritro/windows-hello-zhi-wen-mo-kuai-zhuan-jie-ban,https://pro.lceda.cn/editor#id=84d158a03cbb4532b27d58775ebcc597,WindowsHello指纹模块
1709,蓝牙转mqtt网关,https://oshwhub.com/jasonyang17/lan-ya-zhuan-mqtt-wang-guan,https://pro.lceda.cn/editor#id=c5740fc7dac04f12bc5ee4026365ea4d,蓝牙转mqtt网关
1710,AI Flowerpot-基于大模型的拟人表情交互花盆,https://oshwhub.com/jasonyang17/flowerpot,https://pro.lceda.cn/editor#id=330ef5df6d494e82ac7ccb4ac0886bb5,AI_Flowerpot_基于大模型的拟人表情交互花盆
1711,KeyBox-ESP32C3_V1,https://oshwhub.com/jasonyang17/esp32c3-zui-xiao-xi-tong-ban-v1,https://pro.lceda.cn/editor#id=d6214d65a8e94da6af668e78c0d167b3,KeyBox_ESP32C3_V1
1712,宽带VGA及控制板,https://oshwhub.com/woshiciji/kuan-dai-vga,https://pro.lceda.cn/editor#id=d72fd0459d874f8e9f4838f0b4c9185e,宽带VGA及控制板
1713,ESP32-S3 HUB75E 控制器,https://oshwhub.com/zdfandwyh/esp32-s3hub75e-controller,https://pro.lceda.cn/editor#id=b1a7af005abb47b2b405e9bc998d4af5,ESP32_S3_HUB75E_控制器
1714,全志H3,https://oshwhub.com/wmf2005/quanzhi-h3-baseplate,https://pro.lceda.cn/editor#id=5e46fd422832485782ad711973c70f79,全志H3
1715,USB2.0拓展坞(3*USB+2*UART+1*STlink),https://oshwhub.com/tyy47/usb2-0-tuo-zhan-wu-2-usb-1-2-54usb-2-uart-1-stlink,https://pro.lceda.cn/editor#id=060149e79f16453f9c46bdd60e577c68,USB2.0拓展坞(3_USB+2_UART+1_STlink)
1716,BLDC桌面风扇,https://oshwhub.com/blackblock/bldc-desk-fan,https://pro.lceda.cn/editor#id=ede1b517a1ff4dd79768b3879c8d5741,BLDC桌面风扇
1717,线性磁轴键盘-寒梅,https://oshwhub.com/yaoshan-ju-shi/han-mei,https://pro.lceda.cn/editor#id=f94d902cf9444a5eb7555cbab7f1b7ea,线性磁轴键盘_寒梅
1718,天空星智能小车学习板,https://oshwhub.com/fourteenzzh37/sky-star-pid-learning-board,https://pro.lceda.cn/editor#id=9c7ff5a79e974e5b8b7886a57fb6f509,天空星智能小车学习板
1719,泰山派多屏幕拓展板,https://oshwhub.com/lilidream/tai-shan-pai-duo-ping-mu-tuo-zhan-ban,https://pro.lceda.cn/editor#id=8ce0965c6412454795ff1cecfe638c86,泰山派多屏幕拓展板
1720,基于esp32的视频监控系统,https://oshwhub.com/bnnnh/video-surveillance-system-based-,https://pro.lceda.cn/editor#id=64c34ac640004078abaa904a864cf26a,基于esp32的视频监控系统
1721,磷酸铁锂电池充电模块CN3058E,https://oshwhub.com/zpsheoaino-g/lin-suan-tie-li-dian-chi-chong-dian-mo-kuai-cn3058e,https://pro.lceda.cn/editor#id=950fda0100084ed69c5c255dc341fb7e,磷酸铁锂电池充电模块CN3058E
1722,XDS110测试探针,https://oshwhub.com/dczyewen/xds110-debug-probe,https://pro.lceda.cn/editor#id=a227b77f5f1742b29e2f7076f7cc9d1d,XDS110测试探针
1723,立创GD32E230开发板扩展板1.2,https://oshwhub.com/daocaovip/kai-fa-ban-kuo-zhan-ban,https://pro.lceda.cn/editor#id=16d3250207e646058953f288c43ccf4b,立创GD32E230开发板扩展板1.2
1724,Duet3 6HC 3D打印机主板,https://oshwhub.com/davidfeng/duet3-6hc-v210,https://pro.lceda.cn/editor#id=bec199cf626e483e9255d8bbacc774d6,Duet3_6HC_3D打印机主板
1725,IP2312锂电池充电模块_0805封装手残党必备,https://oshwhub.com/fs2z/ip2312-lithium-battery-charging-,https://pro.lceda.cn/editor#id=a79cbb6521374a539fa229a86c8643f8,IP2312锂电池充电模块_0805封装手残党必备
1726,迷你DapLink 降本版：苔泥·基尼·戴普·林克,https://oshwhub.com/star/mini-tiny-cheapLink-opensource-v1,https://pro.lceda.cn/editor#id=0502b63fb71640aa8994f198289b9217,迷你DapLink_降本版：苔泥·基尼·戴普·林克
1727,24V电磁阀驱动板,https://oshwhub.com/roboticlib/dian-ci-fa-qu-dong-ban,https://pro.lceda.cn/editor#id=5f22ec1a95f84dab966de17cbdb7263c,24V电磁阀驱动板
1728,Look4Sat卫星跟踪云台步进电机减速版,https://oshwhub.com/miszhou/look4sat-satellite-tracking-ptz-stepper-motor-version,https://pro.lceda.cn/editor#id=acf75e265fb945069625b7a0b0f04108,Look4Sat卫星跟踪云台步进电机减速版
1729,mori的GBASP原机复刻PCB,https://oshwhub.com/morinaka/mori-de-gbasp-yuan-ji-fu-ke,https://pro.lceda.cn/editor#id=44e1ab23659a419a90fc13579ca0d66a,mori的GBASP原机复刻PCB
1730,3D打印照片灯光板,https://oshwhub.com/wandaeda/3d-da-yin-zhao-pian-deng-guang-ban,https://pro.lceda.cn/editor#id=b12b558ff8d447bdb4a90b2120dea9e9,3D打印照片灯光板
1731,水仙花_AIR001_TSSOP20,https://oshwhub.com/user_cecilia/air001,https://pro.lceda.cn/editor#id=129c4ddbf0c640af981738098c8e93b7,水仙花_AIR001_TSSOP20
